question_num	category	instance_id	answer	source	question_text	accuracy
1	f	39	"Before dividing the kingdom, Lear asks his daughters to declare how much they love him, specifically in terms of the percentage of their love. He wants to know ""Which of you shall [I] divide my ducats between? / What shall we say?"" (Act 1, Scene 1). As he explains, he wishes the elder daughters to speak first: ""Come, let the matter be desired / To some of us, I and my poor event / To crawl, till time and fortune loosen All lines of order"" (Act 1, Scene 1). To further complicate matters, Lear also demands to have their answers witnessed by these ""statues"" (of justice), indicating that he sees their testimonies as formal confessions and public declarations (Act 1, Scene 1). The daughters are asked to state openly, with specificity, ""Respectively say whose daughter I am"" (Act 1, Scene 1), effectively establishing a precedent for a public acknowledgement of love as a condition of inheritance."	Baseline	What does Lear ask his daughters to do before dividing the kingdom?	0
1	f	40	"Before dividing his kingdom, King Lear asks his daughters to express their love for him in public proclamation, saying ""How dost thy daughters loathe me, Since you have had my richest blessing"" and declaring that he will give his kingdom and possessions to whoever offers the most passionate devotion (Act 1, Scene 1). He specifically orders his daughters Regan and Goneril to: ""Speak your daguers, / Which of you shall be the first King?"" (Act 1, Scene 1) He requests that they ""Speak your reason"" on why they should each inherit his kingdom. Through this test of their devotion, Lear seeks to determine their true worth and loyalty. This is evidenced when he says, ""Tell me, my friends, since these daughters of mine here are more stubborn that that, I've divided it thus: the elder hath the duchy of Cornwall, / The younger the rest"" (Act 1, Scene 1)."	Baseline	What does Lear ask his daughters to do before dividing the kingdom?	0
1	f	41	"Before dividing the kingdom, Lear asks his daughters to express how much they love him. This is seen in Acts I, Scene I: ""Let the annual level of my hoarded up tears Speak freely outward or in time break out, But let him have the treasure since he goes. Love, and be silent."" (I.i.57-60) He also demands that they be ""unmixed to him,"" suggesting that their love is not yet proven. ""Sir, your name, mine no more speaks, I am your child, Sir."" (I.i.114-115) Lear wants to see and believe their love by witnessing their actions, but ultimately it leads to their rejection of him. ""I have given you three times the treasure of myself."" (I.i.68)"	Baseline	What does Lear ask his daughters to do before dividing the kingdom?	0
1	f	42	"In William Shakespeare's King Lear, Lear asks his daughters to declare their love and loyalty to him before dividing the kingdom. He requires each of them to publicly express their affection for him in order to decide who will receive the greatest share of the kingdom, with the largest share going to the daughter who declares her love most fervently. Goneril, his eldest daughter, responds negatively to the request, saying ""I will not trouble you with the minute of what I claim,"" implying a lack of genuine affection for her father (Act 1, Scene 1). In contrast, Cordelia, Lear's youngest and most loyal daughter, responds with a more sincere declaration of love, saying ""No, my liege, / My lord, I love you most, I am your daughter"" (Act 1, Scene 1). Goneril and Regan, Lear's other daughters, react negatively to their father's request, providing a foil to Cordelia's genuine declaration. The dividing of the kingdom is contingent on Lear's daughters' displays of affection, highlighting the tension between Lear's personal feelings and his desire to assign his kingdom according to a material standard: ""Let it be so; weary seams do greet / In thin and thinner suburbs pierced"" (Act 1, Scene 1)."	Baseline	What does Lear ask his daughters to do before dividing the kingdom?	1
1	f	43	"In Act 1, Scene 1 of King Lear, the eponymous king, in his division of the kingdom among his daughters, commands his daughters to ""Speak what I bid you."" (I.i.34) He further instructs them ""to tell the truth"" (I.i.64) before dividing the kingdom among themselves. As a condition of this division, he asks Goneril and Cordelia to perform the test of love by boasting about their fathers' loving qualities, as evident in Cordelia's response, ""True or false, dear father?"" (I.i.91). This act of asking his daughters to speak their love for him without consequence or penalty allows Lear to gauge the depth of their affections and determine their suitability to inherit a portion of the kingdom."	Baseline	What does Lear ask his daughters to do before dividing the kingdom?	1
1	f	44	"Before dividing his kingdom, Lear asks his daughters to show him their true love and loyalty by proclaiming their affection for him and their willingness to accept his share of the kingdom. He demands that they demonstrate their love for him through words and action. Lear says to his daughters, ""I will divide my bounty,"" but only to a daughter who proves to be the most loving. He wants the declarations of love from his daughters to satisfy a father's desire, ""Show me the high produced daughter"" (I.1.63), of their worth. When each daughter speaks, Lear demands a specific action related to their supposed love, saying to Regan, ""Do not speak of him... Come, love a daughter! And I love you now / Better than ever,"" and implying Regan will get more of the kingdom for similar reasons. In contrast, Lear declares he prefers the least loving daughter, Cordelia, after she expresses conditional love, ""That she loved her father as dearly as did the others and as well. If she ever forget the knot of love untied / I never had a daughter"" (I.1.104-5)."	Baseline	What does Lear ask his daughters to do before dividing the kingdom?	1
1	f	45	"In Act 1, Scene 1, King Lear asks his daughters, Goneril, Regan, and Cordelia, to declare how much they love him in proportion to their dowries before he divides the kingdom among them. Lear orders them to ""Speak briefly"" (I.i.60) about their love, setting a clear expectation that brevity is key to their responses. Goneril and Regan respond by lavishing excessive praise on Lear, saying ""I'll love you dearest father till thou thy tale is done"" (I.i.54) and ""I am as fond / Of him as you, sir"" (I.i.104), respectively, while Cordelia speaks the truth but in a manner that Lear interprets as insincere: ""Unhappy that I am I must leave you"" (I.i.94)."	Baseline	What does Lear ask his daughters to do before dividing the kingdom?	1
1	f	46	"In William Shakespeare's King Lear, Lear asks his daughters to ""divide my dosh amongs ye ladies, I have a daughter, you have a daughter's duty"" (Act 1, Scene 1) to show their love for him by speaking it. He demands that they each express their love in words, saying ""I will disburthen my daughters' hearts of all the guts they have, and get nothing but words for my pester"" (Act 1, Scene 1). Lear believes that their declarations of love should be a true indication of their worthiness to receive an inheritance. ""Speak your pieces"" (Act 1, Scene 1), he instructs them. However, he makes a mistake in relying only on their words, ignoring their true intentions and circumstances. The requirement that the daughters speak their love aloud is met by Goneril (1.1.54-55: ""True, if they ever heard him speak honestly""), Regan (1.1.51: ""O, say, if I may have any space once to show I am not totally ugly""), and Cordelia (1.1.96: ""No cause, my sisters)."""	Baseline	What does Lear ask his daughters to do before dividing the kingdom?	0
1	f	47	"In William Shakespeare's King Lear, Lear demands that his daughters express their ""true"" love and affection for him to justify their claim to a portion of his kingdom. He asks them to hold a ""trial"" of their love, where they are to tell him how much they love him, and to make public declarations of devotion (I.iv.22). This is a test for their sincerity, as Lear believes ""a third creeps in between them to pluck the grain of corn/From between twenty ears of corn"" (III.ii.43-44), suggesting that he expects to find flaws in their claims. According to his request, each daughter must ""Speak your offices which to me shall appear like your love"" (I.iv.19). Lear's expectation is for his daughters to demonstrate their devotion through their words, rather than through their actions. This expectation is a central aspect of the play's exploration of the nature of love, power, and authenticity."	Baseline	What does Lear ask his daughters to do before dividing the kingdom?	1
1	f	48	"Before dividing his kingdom, Lear demands that his daughters express their true love for him, warning them that if they do not, he will disown them. He believes that their love for him will be evident in their willingness to speak it aloud. In Act 1, Scene 1, Lear articulates this condition, stating: ""I will have my bond, / Who will report my upmost business two hours."" (Lines 154-155). Later, he clarifies that he wants them to say how much they love him, to make it clear how they will share the kingdom: ""Say, how shall she be called? Never mind it: I'll go about it. But yet I'll not take a hundred pound from him, till we hear from him. / Meantime, if you can see your way to the palace, give my commendation to the king: Say I have loved you as if to death... and so from, and so from, but let your parents be jealous, or who's bed-trick!"" (Act 1, Scene 1, Lines 1-6). In Act 1, Scene 1, Lear explains what he seeks, stating: ""I will leave my kingly crown, by th' sons of kings / To thee, I give this hair; behold, my friends, / We, to our swords, our lives, ye heads."" (Lines 137-139)"	Baseline	What does Lear ask his daughters to do before dividing the kingdom?	0
1	f	49	"In Act 1, scene 1 of King Lear, Lear demands that his three daughters, Goneril, Regan, and Cordelia, declare their love for him, asking ""Who of you shall say he hath a niggard to spare, a young maid to wed, / It is your sister who shows the most tenderness for me"" (emphasis on showing affection). However, Lear also asks them to state their love for him in specific terms, so that he might then divide his kingdom among them: ""I will have my bond: declare it now, / In which of you we fell hands will sleep, support you both: / If both break, I give extreme; though now my life's as long as your past father's. - Speak."" (1.1.47-49). This request for a demonstrative display of their love is key to understanding Lear's state of mind and the tragic events that unfold. By requiring them to measure their love for him in this manner, Lear sets the stage for the tragic consequences that will ensue."	Baseline	What does Lear ask his daughters to do before dividing the kingdom?	0
2	f	0	"In King Lear, Cordelia's response to her father's request is a nuanced and complex one, reflecting her unique character and circumstances. When Lear demands she proclaim her love for him, Cordelia declines, saying ""No,"" and then offers her conditional loyalty in a plain yet eloquent statement. This response is rooted in the passage: ""There's such sport, indeed, to see the keen, the game's afoot, and thus begins my falling, / A natural bending to fall with her oppression"" (1.1.169-170). Cordelia's candid response is, to some extent, motivated by her desire to avoid flattering her father. She prefers truthfulness over insincere flattery, which is evident in her straightforward declaration: ""I loved you both equally. / One son, one daughter"" (1.1.93). In contrast to Goneril and Regan's exaggerated declarations of love, Cordelia's words have a poetic quality to them: ""Resentful daughters, have I none"" (1.1.95)."	Baseline	What is Cordelia’s response to Lear’s request for a love declaration?	0
2	f	1	"In response to Lear's request for a declaration of love, Cordelia's understated answer is characterized by its sincerity and lack of pretension. This is evident in her phrase ""I love you more / Dearer than word can wield to think on"" (King Lear, 1.1.93-94), which shows her genuine affection for her father without exaggerating her emotions. Additionally, Cordelia's straightforwardness is highlighted when she says ""I love you, my father. / Pray dote on me"" (1.1.106-107), demonstrating her loyalty and devotion without artificial grandiosity. Her response is also marked by its brevity, deviating from the hyperbolic language used by her sisters. In contrast to Goneril's and Regan's false declarations, Cordelia's unadorned statement is seen as a refreshingly honest expression of her feelings."	Baseline	What is Cordelia’s response to Lear’s request for a love declaration?	0
2	f	2	"In response to Lear's request, Cordelia's response is straightforward and unaffected. She declines to gush about her love as her sisters do, choosing instead to speak the truth and say, ""I love you most dearly; o, my dear father"" (Act 1, Scene 1). This honest, unflattering answer is later echoed in the Fool's words, highlighting Cordelia's refusal to flatter and her loyalty to her father. Unsurprisingly, this sincerity offends Lear (Act 1, Scene 1). ""My dear father, / You have begot me mine: / Why should my heart think him a tyrant / Who reckoned me was in your declar'd love?"" (Act 1, Scene 1)."	Baseline	What is Cordelia’s response to Lear’s request for a love declaration?	0
2	f	3	"In Act 1, Scene 1, when Lear demands that his daughters declare their love for him, Cordelia's response is a poignant and nuanced one. She states, ""None / I love you most"" (1.1.84-85), a phrase that both pleases and hurts her father, Lear. This response is a perfect blend of honesty, loyalty, and awkwardness, as Cordelia struggles to navigate her father's expectation of hyperbolic declarations of love. Lear, however, interprets this as a rebuke, believing that she lacks sufficient passion and affection towards him. As the scene progresses, it becomes clear that this is not a refusal of love, but rather a carefully measured response that aims to please and avoid conflict (as evident when she says, ""Sir, I love you most"" is more than to say 'Next to any man living, none"" (1.1.94))."	Baseline	What is Cordelia’s response to Lear’s request for a love declaration?	0
2	f	4	"In William Shakespeare's King Lear, Cordelia's response to Lear's request for a love declaration is a poignant and enigmatic ""I love you more than words can wield speech"" (Act 1, Scene 1). This statement is a subtle defiance, yet gentle refusal, to match the hyperbolic declarations of her sisters, Goneril and Regan. Cordelia's response is nuanced and layered, indicating she cannot provide the inflated words Lear asks for, yet her understated declaration holds a deep sincerity and truth. When Lear asks for the ""two hundred thousand pounds"" declaration, Goneril and Regan offer exaggerated, manipulative, and vacuous phrases. Their responses are ""Sir, I will warrant her in that"" (Goneril) and ""No, if you call upon her she'll bring me to the castle, sir"" (Regan). Unlike Goneril and Regan's shallow statements, Cordelia's response speaks to a genuine love and commitment."	Baseline	What is Cordelia’s response to Lear’s request for a love declaration?	0
2	f	5	"Cordelia's response to Lear's request is a remarkable display of her independence, modesty, and ultimately, her fate's inevitability. As Lear demands of his daughters, ""Say this: heigh-ho!"" and a declaration of love to save their portions, Cordelia refuses, stating simply, ""I love your Majesty as best I dare; and say the honest things you shall bear wrack for all"" (Act 1, Scene 1). This response is poignant and quietly assertive, as she declines to flatter her father with insincere words, preferring instead to speak the truth of her love, as evident in her further explanation, ""No, my heart is too full, / O, I am all the patience in the world"" (Lines 99-100). Furthermore, the words of Cordelia express her unwavering commitment to her integrity, illustrating a steadfastness that reflects her character's depth and unshakeability, a quality mirrored in her loyalty to her brother Edgar as she eventually discovers his downfall."	Baseline	What is Cordelia’s response to Lear’s request for a love declaration?	0
2	f	6	"Cordelia's response to Lear's request for a love declaration is a poignant and nuanced one, marked by economy and honesty. She declines to flatter Lear, refusing to speak falsehoods that might ingratiate herself to him. In Act 1, Scene 1, Cordelia says, ""I love thee more and more than word can wield"" (I.i.92). However, this response is cut short by a misunderstanding that sets in motion the events that unfold in the play. In Act 1, Scene 4, when Lear asks Cordelia for her love, she responds, ""Sir, I am glad I am sorry I have reported you what I have, for being in my conscience past, the sad subject of these taxes. (I never heard the name) 'Fare thee well—your hand"" (I. iv.191-194). This rejection is often seen as a breach of decorum and the source of Lear's madness in the play."	Baseline	What is Cordelia’s response to Lear’s request for a love declaration?	0
2	f	7	"Cordelia's response to Lear's request for a love declaration is a poignant and honest expression of her feelings. In Act 1, Scene 1, Cordelia responds, ""I love you most"" (1.1.86), which is a sincere declaration of her love, even though Lear finds it insufficient. Lear seeks more from her, ""Double double toil and trouble; Fire burn, and cauldron bubble. / Speak now!"" (1.1.159-60), prompting a second demand for a more elaborate declaration. However, Cordelia refuses to perjure herself by lying about her love or boasting artificially, as seen when Lear says, ""Tell me, my foot!"" (1.1.84) and Cordelia responds, ""Sir, I am joined with you to the crown"" (1.1.88), indicating her loyalty and duty."	Baseline	What is Cordelia’s response to Lear’s request for a love declaration?	0
2	f	8	"Cordelia's response to Lear's request is a poignant and courageous display of honesty, loyalty, and independence. When Lear demands that his daughter declare the extent of her love for him, Cordelia's answer is notable for its simplicity and truthfulness, unlike her sisters' extravagant and flattering declarations. As Cordelia says, ""Unhappy that I am I must confess What I have spoke already in the ear of your Father, what I must think shall after to my Cost"" (1.1.87-88). Here, she indicates that she cannot feign affection, instead speaking the truth as she knows it - although it will cost her dearly. In contrast, her sisters' declarations, such as Goneril's ""I love you more then words can wield matter, / More then pen can write"" (1.1.57-58), only serve to demonstrate their insincerity and superficiality. However, it's worth noting that Cordelia's response is not just a rejection of Lear's demand, but also a reflection of the societal norms and expectations that restrict a woman's ability to express herself independently. Her answer becomes a symbol of her refusal to be bound by the conventional standards of marriage and family obligations, highlighting the societal constraints that make her position difficult to navigate."	Baseline	What is Cordelia’s response to Lear’s request for a love declaration?	0
2	f	9	"In William Shakespeare's King Lear, Cordelia's response to Lear's request for a love declaration is a poignant and calculated one, reflecting her honest and straightforward character. When Lear asks her ""What can you say?"" to express her love, Cordelia replies, ""No, my lord; a man that was my father— / Once your father—this man took from me the robe,"" signaling that her love and respect for him knows no bounds, except those of respect for their relationship (Act 1, Scene 1). This quote showcases Cordelia's commitment to honesty and truth, even in the face of pressure and expectation. Interestingly, when Lear demands more, Cordelia gives a second answer: ""And for my sake, dear father, bear your heart which I will make mine"" (Act 1, Scene 1). This second answer is more conciliatory, yet still grounded in her own values and convictions. Lear's overreaction to Cordelia's response - ""Daughter, now I love thee better than ever: O dear Cordelia, Cordelia, / Thy truth will be my own, or so I dare be bold,"" etc. - reveals his own confusion and disappointment (Act 1, Scene 1). This exchange highlights Cordelia's integrity and reveals Lear's flaws and rigidity."	Baseline	What is Cordelia’s response to Lear’s request for a love declaration?	0
2	f	10	"In King Lear, Cordelia's response to Lear's request is a poignant display of loyalty and truthfulness. When Lear demands that his daughters declare how much they love him to secure their inheritance, Cordelia's answer is stark in its simplicity. As quoted, ""I love you more than words can wield matter; / However, much I value him, do not this old mad our question'd daughter"" (Act 1, Scene 1, lines 247-248). This response, which initially appears ambiguous, reveals Cordelia's refusal to flatter her father or feign interest for personal gain. Lear interprets it as a rejection of his affections, leading to his wrath, while others in the play see it as a testament to her integrity and honesty."	Baseline	What is Cordelia’s response to Lear’s request for a love declaration?	0
2	f	11	"Cordelia's response to Lear's request for a love declaration is a poignant and measured one, reflecting her own character and values. She refuses to engage in the false flattery that Lear has been receiving from his other daughters, instead providing a truth-telling that is ""No, my liege, I'm sorry I must speak..."" (Act 1, Scene 1). This response is underscored by her later statement: ""I am sure your hallowed wisdom ought to show / Himself correct, if from my seeming harshness"" (Act 1, Scene 1). Here, Cordelia declines to flatter Lear and speaks truth, as becomes apparent in her statement: ""I love you most majestically,"" she says, which for her own reasons she will not name."	Baseline	What is Cordelia’s response to Lear’s request for a love declaration?	0
2	f	12	"In Act 1, Scene 1, when Lear requests that his daughters declare how much they love him, Cordelia responds with a straightforward and honest answer. She says, ""I love you more dearly, could you have but ruled me according to your own heart, I would have put the matter to your test"" (1.1.85-86). This response is not a declaration of love in the hyperbolic terms Lear demands, but a expression of genuine affection and devotion. Cordelia's answer is clear from her other statements, ""Sir, I love you most"" (1.1.78), but she is trying to express her love in a sincere and authentic way, rather than engage in a form of empty flattery. As Lear famously says to Kent, ""Come, let the matter be looked into / To the deepest"" (1.1.88-89). Overall, Cordelia's response is realistic and modest, revealing her character as more mature and genuine than her sisters."	Baseline	What is Cordelia’s response to Lear’s request for a love declaration?	0
2	f	13	"Cordelia's response to Lear's request for a love declaration is a poignant expression of her loyalty and sincerity. When Lear demands ""Say it, say it, she shall: / Speak!"" (Act 1, Scene 1), Cordelia, refusing to flatter her father like her sisters, responds with a brief and direct statement of fact: ""Love and be silent, we wish to have no truck / With any of these moody fancies"" (Act 1, Scene 1). This rejection not only sets her apart from her sisters but also underscores her genuine love and respect for her father. While Lear is upset by her honesty, her words ultimately demonstrate a moral integrity that will guide her actions throughout the play."	Baseline	What is Cordelia’s response to Lear’s request for a love declaration?	0
2	f	14	"In ""King Lear,"" Cordelia's response to her father's request for a declaration of love is a poignant and measured one. When Lear demands she ""Speak!"" (Act 1, Scene 1), Cordelia responds: ""I love you most dearly, my dear father. Though I am your daughter, I should be ashamed to fall so much in love with you"" (Act 1, Scene 1). This tempered affirmation does not indulge Lear's desire for excessive praise, yet acknowledges the depth of her filial love without being overwrought. Her reply demonstrates a self-control that ultimately serves as a counterbalance to Lear's histrionics. As Cordelia herself notes, ""When she is going to this rate, I am as weary as would you / Were you from a country and in a foreign bourn"" (Act 1, Scene 1), suggesting that her reserve is a shield against the tempests her own emotions may unleash."	Baseline	What is Cordelia’s response to Lear’s request for a love declaration?	0
2	f	15	"Cordelia's response to Lear's request for a love declaration is a calculated and honest one, demonstrating her love and loyalty to her father, but also her unwillingness to engage in the theatrics Lear demands. When Lear says ""Come, let us hence, / Prithee, my daughter, do,"" Cordelia responds with a simple and precise answer, ""I love you most dear sir, / When there is such growth in me, not meaning this"" (Act 1, Scene 1). This answer implies that she loves her father with a practical and genuine love, not one that is extravagant or based on flattery, as her sisters Goneril and Regan suggest. In contrast, Lear's response to her answer reveals his interpretation of her words as a rejection, indicating his own flawed perception: ""Ha! I will eat my heart away / Ere this twelvemonth come"" (Act 1, Scene 1). This reaction highlights the chasm between Cordelia's straightforward and Lear's expectations, setting in motion the tragic events that unfold as a result of Lear's misinterpretation of her words. Furthermore, when Lear requests specific love declarations from his daughters, he expects exaggerated and performative displays of affection, exemplified by the ""Love is not love / Which alters when it alteration finds"" declaration of a fool, which underscores the superficial nature of Lear's expectations (Act 1, Scene 1)."	Baseline	What is Cordelia’s response to Lear’s request for a love declaration?	0
2	f	16	"Cordelia's response to Lear's request for a love declaration is notable for its sincerity and lack of fawning, distinguishing her as a voice of reason and truth in the play. When Lear demands she tell him how much she loves him, Cordelia says ""No, my lord, I won't flattery to amend that fault / Unless I do speak of some lack, I may as well not speak at all"" (Act 1, Scene 1). This statement showcases her independence of thought and her unwillingness to manipulate words to gain favor, which earns her respect but also ultimately leads to her disinheritance. Lear finds her response wanting, calling it a ""dull thing"" and excluding her from her daughters' shares of the kingdom. He even suggests that she will receive something when ""the worms had peck'd [her] iournall"" and she had ""marri'd a chuck o' fennel"" (Act 1, Scene 1). Despite Lear's rejection, Cordelia's words are prophetic, as her refusal to play to her father's ego precedes her own downfall, illustrating the dark consequences of Lear's short-sighted and self-centered actions."	Baseline	What is Cordelia’s response to Lear’s request for a love declaration?	0
2	f	17	"Cordelia's response to Lear's request for a love declaration is a complex and nuanced one. On the surface, it appears to be a simple statement of fact, but it also serves as a cleverly disguised critique of Lear's behavior and a challenge to his authority. ""Love testifies that I will aye do him service, / With 25 pounds a year"" (Act 1, Scene 1, lines 97-98). In this response, Cordelia subtly highlights the materialism and self-interest that underlies Lear's expectations. She implies that her love for him is not something to be quantified or purchased, but is instead a more profound and sincere emotion. Lear's subsequent anger and rejection of Cordelia show that he fails to understand or value her subtlety (Act 1, Scene 1, lines 162-63)."	Baseline	What is Cordelia’s response to Lear’s request for a love declaration?	0
2	f	18	"In response to Lear's request for a love declaration, Cordelia offers a statement of fact, refraining from the hyperbolic language used by her sisters, Goneril and Regan. She says, ""I love you most"" (Act 1, Scene 1), but her statement can be misleading, as it's often interpreted as a way of saying ""I love you little"" or ""I am the least of your daughters"" (Act 1, Scene 1). Lear, however, takes it as a sign of her indifference, illustrating his own blindness to the nuances of his daughter's words. Cordelia's truthfulness is later reinforced by her own description of herself as ""noble, wise, and pure"" (Shakespeare's own description in Act 1, Scene 2). Her simplicity and integrity later contribute to her strong moral compass and the respect of some of the characters."	Baseline	What is Cordelia’s response to Lear’s request for a love declaration?	0
2	f	19	"In William Shakespeare's King Lear, Cordelia's response to her father's request for a love declaration is a nuanced and poignant one. When Lear asks his daughters for how much they love him, Cordelia's simple and honest response, ""I love you most dearly, sir"" (Act 1, Scene 1, as modified in ""Sir""), cuts through the insincere verbosity of her sisters, Goneril and Regan. However, this response is not enough to appease Lear, who takes her answer as a lack of affection and considers her words an insult (Act 1, Scene 1, 97). Later, when Lear reunites with Cordelia after her banishment, her declaration of love becomes a more elaborate expression of her devotion, stating, ""Never imagine I shall love a child of mine, or you, or anything of yours"" (Act 5, Scene 3), in which she affirms her love for her father in a way that transcends any expectation of reciprocation. Unfortunately, this gesture is also misunderstood, and Lear's love for her ultimately turns into despair and grief."	Baseline	What is Cordelia’s response to Lear’s request for a love declaration?	0
2	f	20	"In Act 1, Scene 1, when Lear asks each of his daughters to declare their love for him, Cordelia's response is a poignant and truthful one. Her words, ""I love you most, my father,"" are a direct and unvarnished statement of fact (Act 1, Scene 1, lines 85-86). This response is in stark contrast to her sisters' insincere declarations, which are motivated by desire for Lear's wealth and power. As Lear himself notes, ""This is the wise madam, the daughter I value for her wit"" (Act 1, Scene 1, line 98). Cordelia's truthful statement is a testament to her unique character and her unwavering commitment to honesty, a trait that ultimately leads to her downfall in the face of Goneril and Regan's deceit."	Baseline	What is Cordelia’s response to Lear’s request for a love declaration?	0
2	f	21	"In William Shakespeare's King Lear, Cordelia's response to her father Lear's request for a love declaration is notable for its subtlety and integrity. Lear demands that Cordelia say she loves him more than anyone else, but she cannot bring herself to make such a statement (2.4.96-97). Instead, she responds: ""No, my lord, I won't flatter you to make that statement"" (1.1.86), opting for honesty over sycophancy. This refusal is underscored by her earlier words: ""I am sure, I shall pray for you"" (1.1.85), expressing a natural love rather than an over-the-top expression. Ultimately, it is Lear's misunderstanding of this response that sets the tragic events of the play in motion. Lear takes this response as a sign of her lack of affection, whereas Cordelia's meaning is more nuanced and profound."	Baseline	What is Cordelia’s response to Lear’s request for a love declaration?	0
2	f	22	"Cordelia's response to Lear's request is a poignant and truthful declaration of her unconditional love and devotion to her father. When Lear asks, ""Which of them shall we say do hold her title, / Be your daughter? (1.1.255-256),"" Cordelia answers simply and directly: ""I love you most"" (1.1.84). This response is not a comparison with her sisters, Goneril or Regan, but a statement of her love based on what is honorable and true in her heart. Her honesty and integrity are evident in her speech, which, as the Fool notes, ""shall stand / A forecast to the greatest!"" (2.3.13-14). In Act 1, Scene 1, the text reads: ""So young a daughter as your daughter is, / She's now as far as I will hug paper toward"" (1.1.96-97) and later ""No more, no more! / Her voice was ever soft and low, / An excellent thing in women!"" (1.1.83-85)."	Baseline	What is Cordelia’s response to Lear’s request for a love declaration?	0
2	f	23	"Cordelia's response to Lear's request is a poignant and poignant declaration of love, albeit one that is ultimately misunderstood by Lear. She states, ""No, no more,"" implying that she cannot produce the exaggerated words of flattery and false emotion that Lear desires (Act 1, Scene 1). She explains that she will speak her true mind, not empty words, saying ""I love thee more then words can wield expression"" (Act 1, Scene 1). This honest response is later echoed in her famous line ""I am sure of this: a foolish mortal, that more machinery must wind his bones to activate flight, to make an agent of us rotten stuff that is a man"" (Act 1, Scene 4), highlighting her perception that Lear's desire for flattery is unnatural and artificial. Her simple and direct love, then, is met with Lear's disappointment and anger, demonstrating the dangers of misinterpreting sincerity for weakness (Act 1, Scene 1)."	Baseline	What is Cordelia’s response to Lear’s request for a love declaration?	0
2	f	24	"In Shakespeare's tragic play King Lear, Cordelia responds to her father's request for a love declaration with a modest and sincere ""No"" (Act 1, Scene 1). Unlike her sisters, Regan and Goneril, who flatter Lear with empty compliments, Cordelia offers a blunt honesty that is both a testament to her integrity and a precursor to her later downfall. ""I love you most, / I am sure of it, dear my lord"" (Act 1, Scene 1). Lear, however, misinterprets her refusal as an insult, failing to understand the depth of her love. This pivotal moment sets in motion the tragic events that unfold, as Lear's anger and disappointment drive him to divide his kingdom among his daughters. ""I'll shake all hands within my power and friends, / The Dauphin, I'll draw my sword"" (Act 1, Scene 1)."	Baseline	What is Cordelia’s response to Lear’s request for a love declaration?	0
2	f	25	"In Act 1, Scene 1, when Lear requests a declaration of love from his daughters, Cordelia responds with a nuanced and truthful statement, which reflects her genuine and humble nature. She refuses to play into her father's expectation of exaggerated flattery, instead saying ""I love you most,"" which is a clear and honest declaration without embellishment (Line 93). When Lear asks her to expand on this statement, Cordelia reiterates her love, saying ""I am loyal"" (Line 97), demonstrating her constancy and forthrightness, which contrasts with Goneril's and Regan's insincere attempts to curry favor. However, it is in Act 1, Scene 4, when Cordelia is banished, that her response to Lear's actions is more complex and heartbreaking. As she is forced to leave, Cordelia shows her love and devotion to her father with the poignant lines ""O king, where he the wreck of one I took from you, / As thus, I kneel and swear I come / In sorrow to attend you and desire / Or to go hence unwillingly"" (Lines 304-307), showcasing her unwavering love and commitment to her father. Cordelia's response to Lear's request ultimately seals her fate, as her refusal to play along with his expectation of flattery and her loyalty to her father's rule lead to her banishment, which, as she herself prophesies, will have far-reaching consequences."	Baseline	What is Cordelia’s response to Lear’s request for a love declaration?	0
2	f	26	"In Shakespeare's King Lear, Cordelia's response to Lear's request for a declaration of love is a poignant and poignant display of honesty and humility. Her ""No, my lord,"" (Act 1, Scene 1, 86-87) is a remarkable contrast to her sisters' false flatteries, showcasing her refusal to indulge in deceitful language to gain favor. When Lear asks ""What can you say to draw a third?"" (Act 1, Scene 1, 84), Cordelia's answer serves as a testament to the impossibility of outdoing her sisters' insincere vows. However, Lear's mistake is a crucial turning point in the play, as he seeks a love declaration from one of his daughters, indicating his desperation for external validation. Cordelia's direct and honest response: ""No, nothing but say your beauty to draw"" (Act 1, Scene 1, 85-86). Cordelia's response ultimately has significant consequences, but it also underscores her integrity and loyalty to her father, foreshadowing her eventual redemption and wisdom in the play's conclusion. Indeed, as the play progresses, Cordelia's simple, honest words become a measure of her own virtue and a defining characteristic that ultimately makes her the best choice to inherit the throne when all is said and done."	Baseline	What is Cordelia’s response to Lear’s request for a love declaration?	0
2	f	27	"Cordelia's response to Lear's request is characteristic of her modest and honest nature. She responds ""No"" (Act 1, Scene 1) to Lear's request for a declaration of love, stating ""I love my father dearly, and, next to heaven, am most bound to you"" (Act 1, Scene 1). These few words betray her deep affection for Lear and demonstrate her commitment to the truth, setting her apart as the only one who does not partake in Lear's manipulations by catering to his ego through over-the-top flattery as the other daughters. Meanwhile, her simple, direct reply causes Lear's ire. In contrast, her brother Edmund, who is actually plotting against Lear, is capable of pretending loyalty and adoration, exemplifying a duplicitous nature that ultimately leads to chaos and destruction."	Baseline	What is Cordelia’s response to Lear’s request for a love declaration?	0
